user_id,event_type,event_time,product_id,user_id_masked,event_date
U0117,login,2023-06-05 08:10:00,P020,U_dae1fc1d,2023-06-05
U0261,checkout,2023-06-02 01:49:00,P028,U_1b897d3b,2023-06-02
U0017,profile_update,2023-06-03 05:08:00,P012,U_2f316884,2023-06-03
U0094,wishlist_add,2023-06-05 22:37:00,P007,U_786b4183,2023-06-05
U0010,search,2023-06-06 13:00:00,P002,U_f8ad5154,2023-06-06
U0046,checkout,2023-06-02 20:34:00,P006,U_dcb29692,2023-06-02
U0163,profile_update,2023-06-02 02:48:00,P012,U_e59abd5e,2023-06-02
U0145,login,2023-06-06 01:53:00,P027,U_9855decc,2023-06-06
U0002,login,2023-06-01 16:53:00,P007,U_7abd4535,2023-06-01
U0257,search,2023-06-02 05:36:00,P003,U_e41dbf19,2023-06-02
U0012,profile_update,2023-06-02 06:35:00,P029,U_170c24f0,2023-06-02
U0015,wishlist_add,2023-06-03 08:52:00,P004,U_99d77f68,2023-06-03
U0238,add_to_cart,2023-06-01 14:15:00,P016,U_95da1d86,2023-06-01
U0346,login,2023-06-06 08:03:00,P006,U_b2cf52de,2023-06-06
U0098,checkout,2023-06-02 03:54:00,P017,U_786d3353,2023-06-02
U0123,page_view,2023-06-03 06:37:00,P027,U_2debe16b,2023-06-03
U0204,checkout,2023-06-06 10:48:00,P028,U_37062842,2023-06-06
U0113,page_view,2023-06-01 08:22:00,P005,U_71a65486,2023-06-01
U0307,profile_update,2023-06-05 04:35:00,P015,U_bae7af9b,2023-06-05
U0121,wishlist_add,2023-06-06 11:15:00,P023,U_556bbe09,2023-06-06
U0242,page_view,2023-06-06 06:46:00,P003,U_8c9b62bd,2023-06-06
U0255,page_view,2023-06-01 17:48:00,P002,U_563a14e3,2023-06-01
U0050,page_view,2023-06-01 21:13:00,P017,U_0d4e1a59,2023-06-01
U0019,profile_update,2023-06-04 21:00:00,P029,U_5232fe39,2023-06-04
U0085,login,2023-06-01 23:36:00,P007,U_67aef5d9,2023-06-01
U0308,checkout,2023-06-02 05:03:00,P009,U_be07d755,2023-06-02
U0122,profile_update,2023-06-06 13:54:00,P010,U_3d768c48,2023-06-06
U0193,page_view,2023-06-01 11:35:00,P003,U_9040e44b,2023-06-01
U0148,page_view,2023-06-03 14:41:00,P013,U_33029c71,2023-06-03
U0113,add_to_cart,2023-06-06 06:33:00,P022,U_71a65486,2023-06-06
U0151,add_to_cart,2023-06-03 09:56:00,P002,U_0d46d7f0,2023-06-03
U0231,checkout,2023-06-04 04:56:00,P018,U_bab04add,2023-06-04
U0040,add_to_cart,2023-06-01 18:44:00,P026,U_d68c50be,2023-06-01
U0209,wishlist_add,2023-06-04 05:08:00,P029,U_8958ccd5,2023-06-04
U0232,add_to_cart,2023-06-03 07:32:00,P028,U_4f61e37c,2023-06-03
U0301,page_view,2023-06-02 09:33:00,P013,U_445773c2,2023-06-02
U0288,search,2023-06-04 09:17:00,P010,U_f1bb0aa8,2023-06-04
U0291,search,2023-06-03 15:58:00,P011,U_851a4940,2023-06-03
U0331,add_to_cart,2023-06-04 05:07:00,P017,U_fe99dc3c,2023-06-04
U0090,checkout,2023-06-03 17:45:00,P013,U_8a22e2dc,2023-06-03
U0230,login,2023-06-04 06:47:00,P008,U_159887d1,2023-06-04
U0292,profile_update,2023-06-04 05:30:00,P028,U_0551d01a,2023-06-04
U0280,add_to_cart,2023-06-02 18:56:00,P001,U_2e763631,2023-06-02
U0099,add_to_cart,2023-06-05 11:06:00,P024,U_0efbaba1,2023-06-05
U0250,wishlist_add,2023-06-04 00:24:00,P024,U_9e2501e7,2023-06-04
U0304,add_to_cart,2023-06-04 21:23:00,P024,U_b1099415,2023-06-04
U0357,wishlist_add,2023-06-06 12:26:00,P004,U_1ced92d4,2023-06-06
U0341,login,2023-06-02 02:23:00,P027,U_b9ebfb33,2023-06-02
U0317,add_to_cart,2023-06-06 07:22:00,P023,U_d5c45662,2023-06-06
U0400,search,2023-06-05 03:12:00,P010,U_7eabf163,2023-06-05
U0017,checkout,2023-06-02 02:31:00,P016,U_2f316884,2023-06-02
U0357,wishlist_add,2023-06-05 04:55:00,P025,U_1ced92d4,2023-06-05
U0326,login,2023-06-03 09:30:00,P030,U_9a3cc318,2023-06-03
U0108,search,2023-06-06 08:26:00,P026,U_852bc044,2023-06-06
U0269,login,2023-06-04 00:36:00,P013,U_db87ea53,2023-06-04
U0339,add_to_cart,2023-06-04 07:39:00,P006,U_435caf1b,2023-06-04
U0351,login,2023-06-01 08:33:00,P027,U_b0ae445b,2023-06-01
U0279,checkout,2023-06-04 22:54:00,P022,U_acfed57f,2023-06-04
U0054,login,2023-06-05 03:16:00,P006,U_9552d48d,2023-06-05
U0080,login,2023-06-04 16:50:00,P027,U_cd504e91,2023-06-04
U0388,add_to_cart,2023-06-05 11:07:00,P006,U_6123c330,2023-06-05
U0282,checkout,2023-06-03 16:51:00,P022,U_95741307,2023-06-03
U0042,checkout,2023-06-06 07:20:00,P022,U_5c9e591a,2023-06-06
U0280,add_to_cart,2023-06-06 10:27:00,P005,U_2e763631,2023-06-06
U0098,checkout,2023-06-03 21:26:00,P026,U_786d3353,2023-06-03
U0246,profile_update,2023-06-05 12:06:00,P003,U_1547267a,2023-06-05
U0310,profile_update,2023-06-05 10:53:00,P009,U_0d61166d,2023-06-05
U0280,login,2023-06-05 20:15:00,P002,U_2e763631,2023-06-05
U0199,page_view,2023-06-06 16:47:00,P014,U_ddac0ef5,2023-06-06
U0269,page_view,2023-06-02 13:44:00,P024,U_db87ea53,2023-06-02
U0282,wishlist_add,2023-06-02 02:42:00,P025,U_95741307,2023-06-02
U0141,profile_update,2023-06-04 12:17:00,P027,U_d242395a,2023-06-04
U0362,checkout,2023-06-06 01:52:00,P024,U_479dcbe1,2023-06-06
U0396,add_to_cart,2023-06-02 03:42:00,P015,U_a0ebd99b,2023-06-02
U0173,wishlist_add,2023-06-05 09:41:00,P029,U_71e89dfb,2023-06-05
U0045,login,2023-06-02 10:50:00,P010,U_449d85ec,2023-06-02
U0324,login,2023-06-01 17:50:00,P028,U_b617f7a1,2023-06-01
U0046,checkout,2023-06-03 07:55:00,P019,U_dcb29692,2023-06-03
U0007,search,2023-06-04 10:42:00,P019,U_d3ee6af9,2023-06-04
U0320,page_view,2023-06-02 22:44:00,P007,U_568bade0,2023-06-02
U0227,page_view,2023-06-04 07:10:00,P006,U_997a99f4,2023-06-04
U0307,wishlist_add,2023-06-02 22:46:00,P012,U_bae7af9b,2023-06-02
U0337,login,2023-06-05 05:32:00,P009,U_155afd7e,2023-06-05
U0066,page_view,2023-06-03 14:00:00,P015,U_8f0d033c,2023-06-03
U0336,profile_update,2023-06-05 04:11:00,P023,U_0d81d968,2023-06-05
U0010,search,2023-06-06 11:55:00,P004,U_f8ad5154,2023-06-06
U0116,add_to_cart,2023-06-02 13:27:00,P009,U_ebd002dc,2023-06-02
U0019,login,2023-06-03 10:12:00,P029,U_5232fe39,2023-06-03
U0039,wishlist_add,2023-06-05 19:15:00,P003,U_a43b77a8,2023-06-05
U0212,search,2023-06-06 10:33:00,P026,U_ff3f5902,2023-06-06
U0260,wishlist_add,2023-06-03 13:14:00,P024,U_f8437291,2023-06-03
U0294,login,2023-06-05 12:01:00,P014,U_047a0a78,2023-06-05
U0033,search,2023-06-05 06:41:00,P030,U_5ecfe87b,2023-06-05
U0382,wishlist_add,2023-06-02 10:16:00,P028,U_b98ef56b,2023-06-02
U0326,wishlist_add,2023-06-05 22:05:00,P002,U_9a3cc318,2023-06-05
U0206,login,2023-06-03 01:54:00,P015,U_00f6e15e,2023-06-03
U0235,page_view,2023-06-01 19:46:00,P011,U_3b27b898,2023-06-01
U0012,search,2023-06-05 19:14:00,P027,U_170c24f0,2023-06-05
U0101,search,2023-06-03 17:19:00,P010,U_9f6c04dc,2023-06-03
U0070,checkout,2023-06-01 13:49:00,P030,U_037d34c1,2023-06-01
U0392,page_view,2023-06-01 16:28:00,P018,U_9cfa4bc9,2023-06-01
U0385,page_view,2023-06-04 15:55:00,P025,U_ed5e0f00,2023-06-04
U0316,wishlist_add,2023-06-02 03:34:00,P016,U_1dc93689,2023-06-02
U0370,add_to_cart,2023-06-05 16:38:00,P027,U_9892a961,2023-06-05
U0050,search,2023-06-05 09:32:00,P024,U_0d4e1a59,2023-06-05
U0217,search,2023-06-05 00:19:00,P018,U_19aec0e2,2023-06-05
U0054,page_view,2023-06-05 04:49:00,P006,U_9552d48d,2023-06-05
U0364,wishlist_add,2023-06-03 20:23:00,P029,U_0d095db5,2023-06-03
U0383,checkout,2023-06-01 17:12:00,P014,U_565e25ae,2023-06-01
U0329,page_view,2023-06-01 11:16:00,P018,U_9971d133,2023-06-01
U0238,search,2023-06-01 14:05:00,P021,U_95da1d86,2023-06-01
U0156,search,2023-06-03 16:06:00,P007,U_31ab9271,2023-06-03
U0165,checkout,2023-06-06 17:46:00,P028,U_8a47d84f,2023-06-06
U0045,profile_update,2023-06-04 08:28:00,P030,U_449d85ec,2023-06-04
U0302,login,2023-06-01 17:41:00,P003,U_e7e075a4,2023-06-01
U0297,wishlist_add,2023-06-04 10:26:00,P008,U_0aa0d27d,2023-06-04
U0331,search,2023-06-02 20:50:00,P007,U_fe99dc3c,2023-06-02
U0379,page_view,2023-06-04 13:05:00,P010,U_8bc4a76b,2023-06-04
U0142,checkout,2023-06-01 17:31:00,P027,U_ce8d3686,2023-06-01
U0142,login,2023-06-01 09:54:00,P009,U_ce8d3686,2023-06-01
U0192,profile_update,2023-06-02 13:45:00,P018,U_1b4aa4d8,2023-06-02
U0030,login,2023-06-06 03:52:00,P028,U_2157f960,2023-06-06
U0393,search,2023-06-05 02:21:00,P020,U_632a0672,2023-06-05
U0161,login,2023-06-05 19:51:00,P007,U_e36fcd7b,2023-06-05
U0211,search,2023-06-05 05:09:00,P017,U_f529f8d9,2023-06-05
U0308,login,2023-06-05 13:15:00,P006,U_be07d755,2023-06-05
U0195,add_to_cart,2023-06-05 04:45:00,P009,U_ebaa0546,2023-06-05
U0081,search,2023-06-04 09:06:00,P015,U_dd710e4e,2023-06-04
U0093,profile_update,2023-06-04 15:01:00,P007,U_ffad321e,2023-06-04
U0291,profile_update,2023-06-06 14:57:00,P007,U_851a4940,2023-06-06
U0036,add_to_cart,2023-06-02 13:56:00,P010,U_08bba48f,2023-06-02
U0019,checkout,2023-06-04 11:40:00,P022,U_5232fe39,2023-06-04
U0373,checkout,2023-06-01 19:56:00,P001,U_2a759dc8,2023-06-01
U0099,page_view,2023-06-06 18:16:00,P001,U_0efbaba1,2023-06-06
U0334,checkout,2023-06-05 07:27:00,P025,U_24db355d,2023-06-05
U0105,page_view,2023-06-03 23:36:00,P015,U_da38acc2,2023-06-03
U0303,login,2023-06-05 13:12:00,P006,U_38913196,2023-06-05
U0366,login,2023-06-04 17:08:00,P016,U_aa303f3c,2023-06-04
U0155,wishlist_add,2023-06-03 15:39:00,P007,U_f55d5020,2023-06-03
U0272,profile_update,2023-06-03 01:45:00,P009,U_4b6a8b71,2023-06-03
U0075,add_to_cart,2023-06-02 00:20:00,P020,U_6ffb67d0,2023-06-02
U0012,checkout,2023-06-04 21:51:00,P017,U_170c24f0,2023-06-04
U0335,login,2023-06-04 08:00:00,P030,U_fda37eee,2023-06-04
U0343,search,2023-06-05 15:02:00,P011,U_b5a06a71,2023-06-05
U0064,profile_update,2023-06-02 02:59:00,P025,U_289db60e,2023-06-02
U0007,page_view,2023-06-02 14:06:00,P011,U_d3ee6af9,2023-06-02
U0182,search,2023-06-06 10:19:00,P026,U_97b35b8d,2023-06-06
U0385,page_view,2023-06-05 06:38:00,P010,U_ed5e0f00,2023-06-05
U0143,wishlist_add,2023-06-05 15:08:00,P028,U_65d17b55,2023-06-05
U0367,wishlist_add,2023-06-02 23:39:00,P017,U_32e21b3d,2023-06-02
U0036,wishlist_add,2023-06-03 05:50:00,P008,U_08bba48f,2023-06-03
U0118,search,2023-06-04 07:09:00,P004,U_6408db10,2023-06-04
U0042,search,2023-06-04 10:26:00,P008,U_5c9e591a,2023-06-04
U0066,login,2023-06-06 08:58:00,P024,U_8f0d033c,2023-06-06
U0132,page_view,2023-06-04 18:04:00,P009,U_7b685316,2023-06-04
U0124,search,2023-06-02 19:39:00,P007,U_c352887f,2023-06-02
U0102,login,2023-06-01 11:25:00,P009,U_5a0b14a9,2023-06-01
U0273,add_to_cart,2023-06-01 23:14:00,P021,U_0944cd0a,2023-06-01
U0176,search,2023-06-06 19:36:00,P010,U_8280853f,2023-06-06
U0018,checkout,2023-06-04 20:58:00,P007,U_c49cd837,2023-06-04
U0204,login,2023-06-05 17:50:00,P025,U_37062842,2023-06-05
U0029,checkout,2023-06-02 14:08:00,P011,U_c7dad751,2023-06-02
U0368,wishlist_add,2023-06-05 20:44:00,P010,U_ea83ddcc,2023-06-05
U0099,checkout,2023-06-01 12:38:00,P011,U_0efbaba1,2023-06-01
U0155,page_view,2023-06-05 02:22:00,P018,U_f55d5020,2023-06-05
U0055,checkout,2023-06-05 12:24:00,P011,U_afc0be86,2023-06-05
U0388,profile_update,2023-06-01 10:37:00,P012,U_6123c330,2023-06-01
U0024,wishlist_add,2023-06-05 08:18:00,P018,U_0ae77fdc,2023-06-05
U0313,profile_update,2023-06-03 09:29:00,P022,U_37e0d360,2023-06-03
U0318,checkout,2023-06-06 00:48:00,P004,U_0f17c8ad,2023-06-06
U0382,checkout,2023-06-04 16:38:00,P015,U_b98ef56b,2023-06-04
U0156,add_to_cart,2023-06-03 03:09:00,P003,U_31ab9271,2023-06-03
U0194,checkout,2023-06-04 05:35:00,P021,U_c7d2dac5,2023-06-04
U0123,profile_update,2023-06-04 01:08:00,P013,U_2debe16b,2023-06-04
U0359,wishlist_add,2023-06-02 12:27:00,P018,U_afd4b8e5,2023-06-02
U0129,profile_update,2023-06-01 12:18:00,P009,U_7f81ea58,2023-06-01
U0293,profile_update,2023-06-03 21:26:00,P013,U_97522e33,2023-06-03
U0342,login,2023-06-02 23:14:00,P003,U_85d2640b,2023-06-02
U0299,add_to_cart,2023-06-03 18:23:00,P027,U_4e6a1726,2023-06-03
U0240,page_view,2023-06-02 07:41:00,P008,U_8a132e9c,2023-06-02
U0061,checkout,2023-06-05 11:29:00,P030,U_46862db2,2023-06-05
U0177,profile_update,2023-06-06 13:14:00,P029,U_cc2a1d5d,2023-06-06
U0041,add_to_cart,2023-06-05 11:34:00,P006,U_8426976b,2023-06-05
U0227,profile_update,2023-06-05 03:48:00,P019,U_997a99f4,2023-06-05
U0223,search,2023-06-06 17:14:00,P007,U_f82baf64,2023-06-06
U0059,wishlist_add,2023-06-04 04:33:00,P027,U_5b627ab8,2023-06-04
U0180,checkout,2023-06-02 20:40:00,P013,U_be457d12,2023-06-02
U0256,add_to_cart,2023-06-05 09:04:00,P025,U_4212f324,2023-06-05
U0178,add_to_cart,2023-06-02 06:02:00,P014,U_cfa17048,2023-06-02
U0342,checkout,2023-06-03 19:44:00,P013,U_85d2640b,2023-06-03
U0065,wishlist_add,2023-06-05 00:11:00,P028,U_327eb9c0,2023-06-05
U0164,page_view,2023-06-05 13:34:00,P015,U_0b2a8718,2023-06-05
U0191,wishlist_add,2023-06-06 02:51:00,P011,U_f6122ca3,2023-06-06
U0198,profile_update,2023-06-02 06:05:00,P006,U_d1111e37,2023-06-02
U0223,checkout,2023-06-02 20:02:00,P021,U_f82baf64,2023-06-02
U0160,wishlist_add,2023-06-02 09:55:00,P006,U_ccbbf4f4,2023-06-02
U0267,profile_update,2023-06-02 05:22:00,P030,U_76fc25bb,2023-06-02
U0347,add_to_cart,2023-06-06 09:55:00,P005,U_f86326f0,2023-06-06
U0070,search,2023-06-06 05:34:00,P020,U_037d34c1,2023-06-06
U0121,add_to_cart,2023-06-01 16:12:00,P018,U_556bbe09,2023-06-01
U0201,search,2023-06-02 17:29:00,P002,U_21455357,2023-06-02
U0104,page_view,2023-06-04 15:28:00,P008,U_891c7148,2023-06-04
U0127,page_view,2023-06-05 11:40:00,P030,U_5fd7edc8,2023-06-05
U0149,search,2023-06-05 18:15:00,P010,U_055addab,2023-06-05
U0043,wishlist_add,2023-06-04 10:28:00,P013,U_1c2e331f,2023-06-04
U0115,add_to_cart,2023-06-05 04:21:00,P005,U_f5b4f8ef,2023-06-05
U0178,page_view,2023-06-06 11:25:00,P011,U_cfa17048,2023-06-06
U0105,profile_update,2023-06-03 08:49:00,P014,U_da38acc2,2023-06-03
U0078,add_to_cart,2023-06-03 17:13:00,P011,U_26366608,2023-06-03
U0268,search,2023-06-05 16:34:00,P011,U_6e787957,2023-06-05
U0313,add_to_cart,2023-06-04 04:09:00,P014,U_37e0d360,2023-06-04
U0280,wishlist_add,2023-06-01 18:01:00,P023,U_2e763631,2023-06-01
U0152,page_view,2023-06-03 00:23:00,P027,U_6b7e09d5,2023-06-03
U0361,search,2023-06-03 02:59:00,P012,U_569f2786,2023-06-03
U0365,wishlist_add,2023-06-02 10:14:00,P019,U_ea1f5785,2023-06-02
U0189,add_to_cart,2023-06-03 23:27:00,P001,U_de1c1fdb,2023-06-03
U0050,login,2023-06-01 13:47:00,P011,U_0d4e1a59,2023-06-01
U0067,search,2023-06-01 18:43:00,P026,U_70ef0fe1,2023-06-01
U0253,search,2023-06-05 06:44:00,P016,U_78933263,2023-06-05
U0239,search,2023-06-01 15:46:00,P030,U_2db5ca77,2023-06-01
U0122,add_to_cart,2023-06-05 18:05:00,P024,U_3d768c48,2023-06-05
U0185,login,2023-06-01 16:00:00,P019,U_20a8597f,2023-06-01
U0302,login,2023-06-03 19:33:00,P013,U_e7e075a4,2023-06-03
U0279,page_view,2023-06-02 00:31:00,P026,U_acfed57f,2023-06-02
U0278,page_view,2023-06-02 21:03:00,P004,U_d36463ec,2023-06-02
U0395,login,2023-06-02 00:41:00,P030,U_f3a65698,2023-06-02
U0148,login,2023-06-02 13:46:00,P015,U_33029c71,2023-06-02
U0156,wishlist_add,2023-06-04 17:14:00,P024,U_31ab9271,2023-06-04
U0368,add_to_cart,2023-06-06 12:25:00,P001,U_ea83ddcc,2023-06-06
U0319,add_to_cart,2023-06-05 00:52:00,P010,U_5690cff2,2023-06-05
U0188,login,2023-06-02 04:41:00,P030,U_92b722a1,2023-06-02
U0023,add_to_cart,2023-06-04 08:03:00,P030,U_d593f548,2023-06-04
U0278,add_to_cart,2023-06-02 02:29:00,P010,U_d36463ec,2023-06-02
U0078,checkout,2023-06-04 21:31:00,P025,U_26366608,2023-06-04
U0312,login,2023-06-02 01:08:00,P017,U_a93614d1,2023-06-02
U0154,wishlist_add,2023-06-02 06:13:00,P020,U_cf1e18e6,2023-06-02
U0368,login,2023-06-03 11:31:00,P017,U_ea83ddcc,2023-06-03
U0088,search,2023-06-05 09:32:00,P017,U_43c3ce70,2023-06-05
U0024,search,2023-06-02 11:00:00,P008,U_0ae77fdc,2023-06-02
U0025,login,2023-06-05 12:40:00,P030,U_40307167,2023-06-05
U0194,add_to_cart,2023-06-01 15:42:00,P028,U_c7d2dac5,2023-06-01
U0138,profile_update,2023-06-01 17:16:00,P014,U_2274089d,2023-06-01
U0107,checkout,2023-06-06 02:44:00,P030,U_c670cd48,2023-06-06
U0189,wishlist_add,2023-06-02 00:13:00,P030,U_de1c1fdb,2023-06-02
U0130,add_to_cart,2023-06-04 22:51:00,P025,U_2c0a911d,2023-06-04
U0063,profile_update,2023-06-06 19:41:00,P017,U_0c73be13,2023-06-06
U0198,page_view,2023-06-03 00:22:00,P001,U_d1111e37,2023-06-03
U0090,add_to_cart,2023-06-02 09:59:00,P011,U_8a22e2dc,2023-06-02
U0126,checkout,2023-06-04 03:53:00,P011,U_2ce29609,2023-06-04
U0080,search,2023-06-02 22:25:00,P013,U_cd504e91,2023-06-02
U0238,profile_update,2023-06-04 06:42:00,P028,U_95da1d86,2023-06-04
U0331,add_to_cart,2023-06-06 02:22:00,P012,U_fe99dc3c,2023-06-06
U0133,checkout,2023-06-03 05:07:00,P024,U_7fb6efd2,2023-06-03
U0243,login,2023-06-05 06:19:00,P012,U_332555f3,2023-06-05
U0161,profile_update,2023-06-06 15:05:00,P001,U_e36fcd7b,2023-06-06
U0096,page_view,2023-06-04 00:47:00,P017,U_fc7adc16,2023-06-04
U0304,profile_update,2023-06-05 01:00:00,P012,U_b1099415,2023-06-05
U0003,profile_update,2023-06-05 12:58:00,P005,U_6d76b81c,2023-06-05
U0095,add_to_cart,2023-06-05 23:39:00,P004,U_f1aa4ecf,2023-06-05
U0349,add_to_cart,2023-06-02 10:17:00,P002,U_8ad16b90,2023-06-02
U0132,checkout,2023-06-03 21:28:00,P016,U_7b685316,2023-06-03
U0346,login,2023-06-06 02:08:00,P019,U_b2cf52de,2023-06-06
U0140,profile_update,2023-06-06 10:49:00,P009,U_b8e9137c,2023-06-06
U0373,search,2023-06-02 10:38:00,P028,U_2a759dc8,2023-06-02
U0224,profile_update,2023-06-05 02:11:00,P017,U_fa5ade75,2023-06-05
U0039,page_view,2023-06-04 18:24:00,P021,U_a43b77a8,2023-06-04
U0270,search,2023-06-06 01:57:00,P018,U_73695c85,2023-06-06
U0128,page_view,2023-06-05 02:22:00,P014,U_4dca87f6,2023-06-05
U0278,search,2023-06-04 20:04:00,P021,U_d36463ec,2023-06-04
U0081,wishlist_add,2023-06-03 02:51:00,P026,U_dd710e4e,2023-06-03
U0132,wishlist_add,2023-06-02 03:24:00,P013,U_7b685316,2023-06-02
U0194,add_to_cart,2023-06-06 02:53:00,P017,U_c7d2dac5,2023-06-06
U0079,page_view,2023-06-05 16:45:00,P013,U_c8ce6992,2023-06-05
U0098,add_to_cart,2023-06-04 02:50:00,P027,U_786d3353,2023-06-04
U0092,wishlist_add,2023-06-05 23:56:00,P027,U_d5307f7c,2023-06-05
U0071,profile_update,2023-06-02 06:07:00,P006,U_e406b84b,2023-06-02
U0114,profile_update,2023-06-03 21:35:00,P005,U_40948d5f,2023-06-03
U0194,search,2023-06-01 20:54:00,P007,U_c7d2dac5,2023-06-01
U0305,wishlist_add,2023-06-03 20:11:00,P006,U_b2f765c2,2023-06-03
U0243,add_to_cart,2023-06-06 08:54:00,P020,U_332555f3,2023-06-06
U0048,add_to_cart,2023-06-06 07:17:00,P024,U_f88de2f1,2023-06-06
U0143,checkout,2023-06-06 00:40:00,P021,U_65d17b55,2023-06-06
U0315,checkout,2023-06-02 16:36:00,P005,U_ff827d26,2023-06-02
U0292,checkout,2023-06-03 04:38:00,P017,U_0551d01a,2023-06-03
U0195,page_view,2023-06-05 14:05:00,P015,U_ebaa0546,2023-06-05
U0181,profile_update,2023-06-04 11:47:00,P026,U_ca22dce0,2023-06-04
U0289,wishlist_add,2023-06-01 08:28:00,P017,U_56bc8fe4,2023-06-01
U0253,checkout,2023-06-06 14:20:00,P004,U_78933263,2023-06-06
U0265,profile_update,2023-06-06 08:50:00,P001,U_0e0af753,2023-06-06
U0207,profile_update,2023-06-05 04:57:00,P003,U_c8790846,2023-06-05
U0215,wishlist_add,2023-06-04 09:25:00,P015,U_ee3a856c,2023-06-04
U0207,add_to_cart,2023-06-06 05:33:00,P010,U_c8790846,2023-06-06
U0386,profile_update,2023-06-04 21:05:00,P022,U_3b5d70d4,2023-06-04
U0293,checkout,2023-06-04 23:02:00,P010,U_97522e33,2023-06-04
U0279,checkout,2023-06-06 02:28:00,P007,U_acfed57f,2023-06-06
U0118,profile_update,2023-06-02 01:27:00,P004,U_6408db10,2023-06-02
U0236,add_to_cart,2023-06-01 11:49:00,P001,U_e0a68a46,2023-06-01
U0068,login,2023-06-06 13:15:00,P010,U_8afacfdc,2023-06-06
U0229,profile_update,2023-06-03 00:28:00,P003,U_ae122e94,2023-06-03
U0298,add_to_cart,2023-06-05 18:43:00,P020,U_f52900d8,2023-06-05
U0160,checkout,2023-06-04 08:25:00,P006,U_ccbbf4f4,2023-06-04
U0170,page_view,2023-06-06 15:04:00,P020,U_8cc7216f,2023-06-06
U0074,profile_update,2023-06-05 12:48:00,P003,U_4c5d83a8,2023-06-05
U0372,wishlist_add,2023-06-01 12:47:00,P027,U_f3e5ff95,2023-06-01
U0366,login,2023-06-04 14:07:00,P017,U_aa303f3c,2023-06-04
U0350,login,2023-06-04 21:45:00,P019,U_66ccde20,2023-06-04
U0247,add_to_cart,2023-06-06 02:06:00,P025,U_230da87d,2023-06-06
U0376,wishlist_add,2023-06-02 08:13:00,P025,U_585fa212,2023-06-02
U0347,page_view,2023-06-05 01:00:00,P005,U_f86326f0,2023-06-05
U0186,page_view,2023-06-03 17:04:00,P023,U_325b5fe9,2023-06-03
U0276,add_to_cart,2023-06-05 08:30:00,P014,U_1d00db9f,2023-06-05
U0076,profile_update,2023-06-06 13:05:00,P021,U_37b8ec18,2023-06-06
U0222,login,2023-06-03 05:59:00,P003,U_c50d757a,2023-06-03
U0243,profile_update,2023-06-06 11:08:00,P006,U_332555f3,2023-06-06
U0239,checkout,2023-06-02 15:38:00,P030,U_2db5ca77,2023-06-02
U0241,login,2023-06-02 21:19:00,P003,U_8e403ca7,2023-06-02
U0038,search,2023-06-03 15:19:00,P030,U_d0364774,2023-06-03
U0106,checkout,2023-06-01 14:55:00,P004,U_1d6501c3,2023-06-01
U0103,add_to_cart,2023-06-02 21:35:00,P027,U_86c63082,2023-06-02
U0272,profile_update,2023-06-06 11:49:00,P027,U_4b6a8b71,2023-06-06
U0090,search,2023-06-04 02:52:00,P007,U_8a22e2dc,2023-06-04
U0321,profile_update,2023-06-03 18:37:00,P008,U_ef677460,2023-06-03
U0238,add_to_cart,2023-06-03 02:39:00,P015,U_95da1d86,2023-06-03
U0317,page_view,2023-06-02 08:08:00,P018,U_d5c45662,2023-06-02
U0376,add_to_cart,2023-06-04 15:48:00,P019,U_585fa212,2023-06-04
U0216,search,2023-06-01 17:38:00,P014,U_0ce95935,2023-06-01
U0200,checkout,2023-06-01 20:14:00,P021,U_8f6900ba,2023-06-01
U0355,search,2023-06-06 13:59:00,P022,U_c0796986,2023-06-06
U0202,search,2023-06-04 07:54:00,P015,U_d5ea4094,2023-06-04
U0152,search,2023-06-02 05:54:00,P023,U_6b7e09d5,2023-06-02
U0214,page_view,2023-06-05 12:57:00,P010,U_4f430cfe,2023-06-05
U0308,checkout,2023-06-04 09:07:00,P014,U_be07d755,2023-06-04
U0051,page_view,2023-06-01 15:48:00,P018,U_f4d37fbb,2023-06-01
U0107,login,2023-06-06 06:13:00,P003,U_c670cd48,2023-06-06
U0046,profile_update,2023-06-03 19:35:00,P019,U_dcb29692,2023-06-03
U0087,profile_update,2023-06-06 12:02:00,P006,U_800fd1f1,2023-06-06
U0162,profile_update,2023-06-04 06:41:00,P012,U_af76d0cb,2023-06-04
U0024,login,2023-06-04 21:06:00,P021,U_0ae77fdc,2023-06-04
U0125,login,2023-06-04 06:35:00,P011,U_e42c50f9,2023-06-04
U0117,add_to_cart,2023-06-04 21:29:00,P022,U_dae1fc1d,2023-06-04
U0128,checkout,2023-06-04 06:36:00,P024,U_4dca87f6,2023-06-04
U0289,page_view,2023-06-05 19:57:00,P017,U_56bc8fe4,2023-06-05
U0214,add_to_cart,2023-06-06 10:28:00,P002,U_4f430cfe,2023-06-06
U0202,login,2023-06-04 09:21:00,P025,U_d5ea4094,2023-06-04
U0040,login,2023-06-04 15:34:00,P003,U_d68c50be,2023-06-04
U0304,checkout,2023-06-04 01:30:00,P010,U_b1099415,2023-06-04
U0022,profile_update,2023-06-01 09:08:00,P028,U_94f93113,2023-06-01
U0010,profile_update,2023-06-05 23:11:00,P009,U_f8ad5154,2023-06-05
U0383,profile_update,2023-06-01 22:14:00,P030,U_565e25ae,2023-06-01
U0372,wishlist_add,2023-06-01 20:22:00,P015,U_f3e5ff95,2023-06-01
